3N80KGqyXDw,490,360,3252582.667,3275705.767,3264116.229,3265401.717,0.530666666667,0.385199240987,3-pointer failure,train
3N80KGqyXDw,490,360,3252582.667,3275705.767,3272102.911,3273496.520,0.517333333333,0.210626185958,3-pointer success,train
BM6Z6pY7Uu0,490,360,2732730.000,2758021.933,2733042.939,2734309.311,0.488,0.277039848197,layup success,test
BM6Z6pY7Uu0,490,360,2732730.000,2758021.933,-1,2748310.441,-1,-1,steal success,test
IWwwR_gsHNs,490,360,3757653.900,3786649.533,-1,3781898.181,-1,-1,steal success,train
M8-8SZfMNQ0,490,360,3783980.200,3817613.800,3809842.759,3811641.509,0.684,0.26944971537,3-pointer failure,train
QktoYnhOZe8,490,360,746112.033,769468.700,768133.136,769255.058,0.596,0.203036053131,other 2-pointer success,train
QktoYnhOZe8,490,360,746112.033,769468.700,752562.051,754132.953,0.606666666667,0.273244781784,free-throw success,train
XEs3UcZZ1UE,490,360,2634131.500,2673771.100,2634413.208,2635763.331,0.212,0.333965844402,free-throw failure,train
XEs3UcZZ1UE,490,360,2634131.500,2673771.100,-1,2668738.251,-1,-1,steal success,train
XEs3UcZZ1UE,490,360,2634131.500,2673771.100,266533.513,2666303.611,0.461333333333,0.172675521822,other 2-pointer success,train
XWtjl9fI9pY,1280,720,437437.000,465798.667,459060.042,460356.355,0.4,0.28672985782,layup success,train
XWtjl9fI9pY,1280,720,437437.000,465798.667,449021.900,451309.237,0.574666666667,0.324644549763,3-pointer failure,train
YG9aBnOSn1o,490,360,4524520.000,4545140.600,-1,4538385.041,-1,-1,steal success,train
YG9aBnOSn1o,490,360,4524520.000,4545140.600,4535399.260,4536652.971,0.208,0.339658444023,other 2-pointer failure,train
c2xgs4qXLyM,490,360,4134130.000,4161190.366,4147256.335,4148411.815,0.613333333333,0.328273244782,layup failure,train
cHlFhDGb9KY,490,360,1064963.900,1093492.400,107491.349,1074953.543,0.484,0.301707779886,other 2-pointer failure,train
l2xxAqkMHg8,490,360,3138135.000,3164227.734,3156218.482,3156673.889,0.304,0.193548387097,other 2-pointer failure,test
l8JmUVldKKA,490,360,865264.400,903269.034,-1,892047.895,-1,-1,layup failure,test
vRVPw3SYcGs,490,360,3109639.867,3143874.067,3112472.955,3113516.790,0.790666666667,0.322580645161,free-throw success,train
vRVPw3SYcGs,490,360,3109639.867,3143874.067,3140896.872,3141057.748,0.36,0.231499051233,layup failure,train
vRVPw3SYcGs,490,360,3109639.867,3143874.067,3126167.558,3126526.520,0.478666666667,0.271347248577,layup success,train
x43laRLDg7g,490,360,2852850.000,2896927.366,2852928.650,2854315.413,0.298666666667,0.11954459203,3-pointer success,train
x43laRLDg7g,490,360,2852850.000,2896927.366,2882646.962,2883352.984,0.488,0.248576850095,layup success,train
x43laRLDg7g,490,360,2852850.000,2896927.366,2890902.461,2891554.441,0.633333333333,0.351043643264,layup failure,train
-XPEvIMe05A,490,360,1895226.667,1917982.733,1916252.487,1917411.553,0.58,0.222011385199,other 2-pointer failure,test
-XPEvIMe05A,490,360,1895226.667,1917982.733,1901594.147,1902845.422,0.457333333333,0.362428842505,3-pointer failure,test
0VhsXKRmKfU,490,360,2747511.433,2769099.667,-1,2768981.453,-1,-1,steal success,train
0ntRJpD2fM8,490,360,1113612.500,1155254.100,-1,1150832.013,-1,-1,steal success,val
0ntRJpD2fM8,490,360,1113612.500,1155254.100,1144387.154,1145459.704,0.550666666667,0.214421252372,other 2-pointer failure,val
3O0Tnin0-RQ,490,360,4116879.433,4150179.367,4139123.351,4140328.336,0.684,0.381404174573,3-pointer failure,train
3O0Tnin0-RQ,490,360,4116879.433,4150179.367,4124379.304,4125469.168,0.325333333333,0.413662239089,free-throw success,train
63ce3pgTihA,490,360,336302.633,378244.533,370284.891,371482.357,0.416,0.271347248577,layup success,train
63ce3pgTihA,490,360,336302.633,378244.533,352731.679,353712.359,0.604,0.208728652751,layup success,train
Br-dlU2fSzM,490,360,2507505.000,2535132.600,2524127.888,2525393.970,0.618666666667,0.294117647059,other 2-pointer failure,train
K3Lk4AfGlrg,490,360,5214175.633,5242236.999,-1,5236056.850,-1,-1,3-pointer failure,test
K3Lk4AfGlrg,490,360,5214175.633,5242236.999,-1,5230721.033,-1,-1,steal success,test
KxK9H8w4wWk,490,360,3193290.100,3228124.900,321427.392,3202922.669,0.464,0.313092979127,other 2-pointer failure,train
KxK9H8w4wWk,490,360,3193290.100,3228124.900,3226833.546,3227824.092,0.545333333333,0.3055028463,other 2-pointer success,train
RXEBAiHRwKM,490,360,1617983.033,1638737.100,1628577.334,1629866.032,0.770666666667,0.364326375712,3-pointer failure,train
RXEBAiHRwKM,490,360,1617983.033,1638737.100,1637060.647,1637648.247,0.573333333333,0.210626185958,layup failure,train
TdFsLf6NdA4,490,360,220720.500,241007.433,231142.211,232496.045,0.521333333333,0.11385199241,3-pointer failure,train
cHlFhDGb9KY,490,360,4110573.133,4154750.600,4147136.483,4148378.089,0.434666666667,0.259962049336,3-pointer success,train
cHlFhDGb9KY,490,360,4110573.133,4154750.600,4134651.877,4135212.904,0.434666666667,0.318785578748,layup success,train
cHlFhDGb9KY,490,360,4110573.133,4154750.600,4125465.042,4126417.293,0.572,0.46110056926,other 2-pointer failure,train
hcyLoktqdyQ,490,360,290390.100,310743.767,-1,305714.861,-1,-1,steal success,test
jwfCon2OcNc,490,360,1103135.367,1124990.533,1118849.545,1120344.179,0.541333333333,0.176470588235,other 2-pointer failure,train
kSjZgNuM4cI,490,360,2909106.200,2942239.300,2941025.136,2941696.666,0.361333333333,0.22770398482,layup success,train
kSjZgNuM4cI,490,360,2909106.200,2942239.300,2920106.136,2921765.600,0.637333333333,0.280834914611,other 2-pointer success,train
lR3d255pDhs,490,360,1921920.000,1953117.833,1940141.252,1941348.533,0.62,0.271347248577,other 2-pointer failure,train
lR3d255pDhs,490,360,1921920.000,1953117.833,1948891.752,1950184.626,0.346666666667,0.180265654649,3-pointer success,train
nRfZM1def1k,490,360,3065862.800,3092889.800,-1,3088153.054,-1,-1,steal success,test
qohc9zYBqP4,490,360,4209205.000,4238267.367,-1,4236820.701,-1,-1,steal success,train
qohc9zYBqP4,490,360,4209205.000,4238267.367,-1,4213766.078,-1,-1,free-throw success,train
ueq6iE1b4u4,490,360,2537535.000,2571435.533,2545764.345,2547005.354,0.204,0.11954459203,3-pointer failure,train
yIO7CpJLF4I,490,360,1575540.633,1598029.767,1590616.436,1591510.569,0.412,0.163187855787,other 2-pointer failure,train
zCq9FYw-LNk,490,360,3132829.700,3161191.366,3150128.948,3151416.200,0.661333333333,0.34155597723,other 2-pointer failure,train
zYgYQAWrDmw,490,360,2941872.267,2977274.300,2959105.393,2960297.072,0.712,0.242884250474,other 2-pointer failure,train
zYgYQAWrDmw,490,360,2941872.267,2977274.300,296768.708,2968367.173,0.605333333333,0.282732447818,layup success,train
0ntRJpD2fM8,490,360,1159057.900,1182781.600,-1,1179212.900,-1,-1,3-pointer failure,val
3d6tdmTyfhQ,490,360,1135968.167,1158757.600,-1,1153771.825,-1,-1,free-throw success,test
3d6tdmTyfhQ,490,360,1135968.167,1158757.600,-1,1137699.380,-1,-1,free-throw failure,test
65OJWxNvjts,534,360,1951950.000,1989954.633,1969444.684,1970821.318,0.702666666667,0.102822580645,3-pointer failure,train
65OJWxNvjts,534,360,1951950.000,1989954.633,202201.767,1982314.060,0.553333333333,0.274193548387,layup failure,train
DHEwPq5_2zw,490,360,4349378.367,4388817.767,4380971.025,4382039.202,0.564,0.360531309298,layup success,train
DHEwPq5_2zw,490,360,4349378.367,4388817.767,4363569.452,4365273.452,0.278666666667,0.240986717268,3-pointer failure,train
DHEwPq5_2zw,490,360,4349378.367,4388817.767,4357436.216,4358436.789,0.534666666667,0.244781783681,layup failure,train
GdIt8o1vyrY,1280,720,2926790.533,2962626.333,2955681.787,2957494.287,0.334666666667,0.438388625592,3-pointer failure,train
IeSM7dGwcp0,490,360,1460192.067,1500499.000,-1,1489246.813,-1,-1,steal success,train
IeSM7dGwcp0,490,360,1460192.067,1500499.000,-1,1491824.067,-1,-1,steal success,train
R8zZY6hRpws,490,360,2940437.500,2961024.733,2950757.237,2951657.190,0.292,0.288425047438,layup failure,train
WeSCbT8dfQg,490,360,2245676.767,2280478.200,2277977.818,2278421.372,0.670666666667,0.259962049336,slam dunk success,train
gIgBRqQhSDs,490,360,2262059.800,2309907.600,-1,2299163.800,-1,-1,steal success,train
hzxnHPV47oY,490,360,4221884.333,4265861.600,-1,4243223.218,-1,-1,layup failure,train
hzxnHPV47oY,490,360,4221884.333,4265861.600,-1,4225608.631,-1,-1,free-throw success,train
hzxnHPV47oY,490,360,4221884.333,4265861.600,-1,4261498.510,-1,-1,steal success,train
ipH8lf68nZU,490,360,297096.800,318518.200,302081.513,303474.671,0.417333333333,0.409867172676,free-throw success,val
l8JmUVldKKA,490,360,1377309.267,1418917.500,-1,1397581.035,-1,-1,other 2-pointer success,test
l8JmUVldKKA,490,360,1377309.267,1418917.500,-1,1418034.069,-1,-1,layup success,test
l8JmUVldKKA,490,360,1377309.267,1418917.500,-1,1390216.340,-1,-1,layup failure,test
nRfZM1def1k,490,360,3123753.967,3157487.667,3155045.487,3155589.747,0.645333333333,0.256166982922,layup failure,test
nRfZM1def1k,490,360,3123753.967,3157487.667,3145721.179,3146824.780,0.438666666667,0.455407969639,3-pointer failure,test
rBQQ__UBzmg,490,360,345345.000,368668.300,362939.554,364122.836,0.32,0.220113851992,other 2-pointer failure,train
rl_kJouunDE,490,360,2742506.433,2766663.900,2743415.613,2744905.254,0.178666666667,0.396584440228,free-throw success,train
wunjmqau7tI,490,360,1041040.000,1065364.300,1053237.131,1054100.667,0.337333333333,0.250474383302,layup failure,train
wunjmqau7tI,490,360,1041040.000,1065364.300,1060989.099,1061333.548,0.282666666667,0.240986717268,slam dunk success,train
y8uMlmc8xyA,490,360,919418.500,965297.667,941383.445,943068.120,0.576,0.161290322581,3-pointer success,train
y_QA5_30ZDI,490,360,3039503.133,3071435.033,3070230.650,3070544.816,0.397333333333,0.218216318786,slam dunk success,train
y_QA5_30ZDI,490,360,3039503.133,3071435.033,-1,3063461.490,-1,-1,steal success,train
y_QA5_30ZDI,490,360,3039503.133,3071435.033,3046909.491,3047488.149,0.532,0.206831119545,layup failure,train
y_QA5_30ZDI,490,360,3039503.133,3071435.033,-1,3048232.432,-1,-1,steal success,train
0aWfrZAM6Q8,490,360,4097226.467,4129658.867,411850.148,4120140.542,0.432,0.259962049336,other 2-pointer success,train
5F0YSYzD5dA,490,360,131764.967,156022.534,141171.195,142902.945,0.28,0.406072106262,3-pointer failure,train
5F0YSYzD5dA,490,360,131764.967,156022.534,150509.109,152186.359,0.565333333333,0.218216318786,3-pointer success,train
88yelhcxQOk,490,360,1070135.733,1093892.800,1090038.175,1090514.850,0.52,0.335863377609,layup failure,train
E9a-WImIqRI,490,360,2907504.600,2949746.800,295897.323,2933227.866,0.424,0.277039848197,other 2-pointer success,test
IWwwR_gsHNs,490,360,254387.467,285151.533,280797.885,281550.935,0.481333333333,0.288425047438,layup failure,train
IWwwR_gsHNs,490,360,254387.467,285151.533,-1,280939.686,-1,-1,steal success,train
Jv0j9HbbxRg,490,360,3040003.633,3064828.433,-1,3049065.885,-1,-1,steal success,train
Jv0j9HbbxRg,490,360,3040003.633,3064828.433,3055469.310,3056790.979,0.290666666667,0.218216318786,3-pointer failure,train
SM6b-Tv8_RM,490,360,3268665.400,3302198.900,3298451.197,3299707.447,0.521333333333,0.292220113852,layup success,train
SM6b-Tv8_RM,490,360,3268665.400,3302198.900,-1,3290206.511,-1,-1,steal success,train
VxoPPwpeZg8,1280,720,608174.233,629095.133,622131.795,623342.024,0.38,0.201421800948,other 2-pointer failure,train
XjT1c2HfyEI,490,360,2357355.000,2387785.400,2380664.655,2382209.928,0.426666666667,0.159392789374,3-pointer failure,train
XjT1c2HfyEI,490,360,2357355.000,2387785.400,2384485.492,2385317.150,0.356,0.121442125237,other 2-pointer success,train
XjT1c2HfyEI,490,360,2357355.000,2387785.400,2366901.880,2368361.931,0.432,0.455407969639,3-pointer failure,train
XvOBp8tyXm0,490,360,2524688.833,2553817.933,2524740.849,2526075.182,0.482666666667,0.184060721063,free-throw success,train
XvOBp8tyXm0,490,360,2524688.833,2553817.933,2542099.845,2543548.849,0.408,0.491461100569,3-pointer failure,train
Y-RQxDc_6HU,490,360,3608605.000,3633029.400,-1,3632175.522,-1,-1,steal success,train
ZVJMHLJ9w3s,490,360,3873870.000,3906702.800,-1,3894216.891,-1,-1,steal success,train
ZVJMHLJ9w3s,490,360,3873870.000,3906702.800,3898930.374,3899828.495,0.56,0.297912713472,layup failure,train
ZVJMHLJ9w3s,490,360,3873870.000,3906702.800,3877835.067,3878744.080,0.46,0.261859582543,layup success,train
aIr5AQCyujM,490,360,1491490.000,1521253.067,1514469.753,1515530.573,0.561333333333,0.453510436433,other 2-pointer success,train
d1MDyJ1QJek,1280,720,2150148.000,2178843.333,2173407.117,2174641.549,0.501333333333,0.175355450237,3-pointer failure,test
d1MDyJ1QJek,1280,720,2150148.000,2178843.333,-1,2158020.416,-1,-1,steal success,test
d1MDyJ1QJek,1280,720,2150148.000,2178843.333,217713.325,2178110.970,0.496,0.291469194313,layup success,test
gYe1Adcc-XM,490,360,360360.000,389756.034,369376.538,370780.788,0.692,0.193548387097,3-pointer success,train
gYe1Adcc-XM,490,360,360360.000,389756.034,385774.318,386504.582,0.492,0.256166982922,other 2-pointer failure,train
wkzNMNL-Rfw,490,360,2467465.000,2496660.834,2491340.189,2492452.646,0.566666666667,0.11954459203,other 2-pointer failure,val
wkzNMNL-Rfw,490,360,4062425.033,4089718.967,-1,4087726.913,-1,-1,3-pointer success,val
0ntRJpD2fM8,490,360,1783348.233,1806104.299,-1,1791208.703,-1,-1,other 2-pointer success,val
8Kg9jj9hzGQ,490,360,1138470.667,1158757.600,1154643.855,1156002.275,0.52,0.117647058824,3-pointer success,train
Gqfq4AaUJe0,490,360,333733.400,358858.500,355755.277,356539.657,0.504,0.333965844402,layup failure,val
Q8EjZ-UN53Q,490,360,138471.667,171571.401,17397.465,151978.084,0.417333333333,0.294117647059,other 2-pointer success,train
TSBR7eWraXY,490,360,362528.833,397597.199,378246.188,379755.441,0.381333333333,0.370018975332,other 2-pointer failure,train
TSBR7eWraXY,490,360,362528.833,397597.199,-1,370413.157,-1,-1,steal success,train
cqlxT0mUXqg,490,360,1383348.633,1415480.733,1403795.777,1405361.944,0.205333333333,0.166982922201,3-pointer success,train
cqlxT0mUXqg,490,360,1383348.633,1415480.733,1392549.842,1393834.635,0.685333333333,0.231499051233,other 2-pointer success,train
eOVTsikxvEk,490,360,3866429.233,3887750.533,3873093.806,3874648.556,0.584,0.407969639469,other 2-pointer failure,train
j7Lsh86FqTM,490,360,4338934.600,4383178.800,-1,4368940.275,-1,-1,steal success,train
lmSuwO-XstY,490,360,485485.000,520753.567,513543.387,514440.627,0.569333333333,0.254269449715,other 2-pointer failure,train
qohc9zYBqP4,490,360,786085.300,830029.200,80890.813,810222.281,0.561333333333,0.189753320683,other 2-pointer success,train
tumxmk9Ycks,490,360,980846.533,1004269.933,999654.367,1000585.578,0.405333333333,0.237191650854,layup success,train
tumxmk9Ycks,490,360,980846.533,1004269.933,-1,994914.962,-1,-1,steal success,train
uPX_PU_0LTk,490,360,4763492.067,4786348.233,4775491.838,4776317.642,0.505333333333,0.301707779886,layup success,train
uPX_PU_0LTk,490,360,4763492.067,4786348.233,4764961.187,4766419.953,0.256,0.390891840607,free-throw failure,train
x43laRLDg7g,490,360,1341340.000,1391723.666,1381431.334,1381780.749,0.545333333333,0.318785578748,other 2-pointer failure,train
x43laRLDg7g,490,360,1341340.000,1391723.666,1346019.836,1346584.134,0.533333333333,0.218216318786,other 2-pointer failure,train
x43laRLDg7g,490,360,1341340.000,1391723.666,1353420.009,1354548.825,0.296,0.290322580645,layup success,train
zIPz3DRVM8A,490,360,3299896.600,3341438.100,3316274.186,3317187.709,0.624,0.354838709677,other 2-pointer failure,train
zIPz3DRVM8A,490,360,3299896.600,3341438.100,3333436.544,3334775.144,0.162666666667,0.58064516129,slam dunk success,train
zMH9s2o2Ilc,490,360,4139468.667,4168297.467,4159953.255,4161466.821,0.365333333333,0.180265654649,other 2-pointer success,train
zYgYQAWrDmw,490,360,4118581.133,4143606.133,412115.577,4122260.008,0.690666666667,0.324478178368,free-throw failure,train
0En5pOUZN5M,1280,720,4056052.000,4092221.466,4087125.387,4088043.633,0.658666666667,0.248815165877,layup success,train
0En5pOUZN5M,1280,720,4056052.000,4092221.466,4078869.401,4080473.883,0.678666666667,0.163507109005,3-pointer failure,train
A2cTcDK-Vwo,1280,720,4265961.700,4286582.300,4272353.869,4273488.619,0.342666666667,0.417061611374,free-throw failure,train
DLLPlG5er6I,490,360,1480078.600,1503235.067,149740.987,1498314.159,0.232,0.428842504744,other 2-pointer failure,train
DLLPlG5er6I,490,360,1480078.600,1503235.067,1500962.165,1501464.869,0.36,0.271347248577,other 2-pointer success,train
GddyPzIOF_M,490,360,644810.833,677443.433,-1,670580.516,-1,-1,steal success,train
GddyPzIOF_M,490,360,644810.833,677443.433,663598.232,663835.982,0.365333333333,0.231499051233,slam dunk failure,train
GddyPzIOF_M,490,360,644810.833,677443.433,661680.709,661943.701,0.325333333333,0.330170777989,layup failure,train
GddyPzIOF_M,490,360,644810.833,677443.433,676462.599,676648.062,0.290666666667,0.292220113852,layup failure,train
IsOMSuiYU2o,490,360,3018015.000,3052949.900,3018850.883,3019757.244,0.465333333333,0.0721062618596,other 2-pointer failure,train
IsOMSuiYU2o,490,360,3018015.000,3052949.900,3049049.287,3050496.010,0.466666666667,0.373814041746,3-pointer failure,train
IsOMSuiYU2o,490,360,3018015.000,3052949.900,3022577.227,3023320.427,0.486666666667,0.0910815939279,other 2-pointer failure,train
IsOMSuiYU2o,490,360,3018015.000,3052949.900,30822.968,3033450.969,0.485333333333,0.316888045541,layup failure,train
M8-8SZfMNQ0,490,360,2272270.000,2312143.167,2305603.343,2307083.653,0.256,0.189753320683,other 2-pointer failure,train
MmJ81b2uUhI,490,360,2022620.600,2057722.333,2041310.948,2043200.948,0.544,0.165085388994,3-pointer failure,train
MmJ81b2uUhI,490,360,2022620.600,2057722.333,2053672.066,2055017.943,0.426666666667,0.309297912713,other 2-pointer success,train
TdFsLf6NdA4,490,360,5075070.000,5106734.967,5078259.591,5079508.404,0.352,0.387096774194,other 2-pointer success,train
TdFsLf6NdA4,490,360,5075070.000,5106734.967,5087237.158,5087682.818,0.325333333333,0.140417457306,slam dunk success,train
WeSCbT8dfQg,490,360,1803101.300,1836634.800,1815224.394,1816622.979,0.681333333333,0.377609108159,other 2-pointer success,train
WeSCbT8dfQg,490,360,1803101.300,1836634.800,1834092.352,1835387.245,0.289333333333,0.229601518027,other 2-pointer success,train
WeSCbT8dfQg,490,360,3525555.367,3548077.867,3534652.057,3536066.121,0.741333333333,0.434535104364,3-pointer failure,train
WeSCbT8dfQg,490,360,3525555.367,3548077.867,3542488.699,3543756.320,0.477333333333,0.208728652751,3-pointer success,train
ZVJMHLJ9w3s,490,360,2937935.000,2981945.633,2972961.475,2974519.242,0.570666666667,0.301707779886,other 2-pointer success,train
ZVJMHLJ9w3s,490,360,2937935.000,2981945.633,2959420.102,2960966.506,0.776,0.242884250474,other 2-pointer success,train
_Ytj64t5w6w,490,360,430430.000,458458.000,-1,439255.400,-1,-1,steal success,train
_Ytj64t5w6w,490,360,430430.000,458458.000,-1,438757.109,-1,-1,steal success,train
_Ytj64t5w6w,490,360,430430.000,458458.000,436297.700,437428.400,0.349333333333,0.400379506641,3-pointer failure,train
aIr5AQCyujM,490,360,590890.300,612511.900,602014.208,603027.835,0.437333333333,0.332068311195,layup failure,train
aIr5AQCyujM,490,360,590890.300,612511.900,62668.819,612284.501,0.444,0.271347248577,3-pointer success,train
eOVTsikxvEk,490,360,3631227.600,3674437.433,3671982.216,3673949.566,0.738666666667,0.409867172676,3-pointer success,train
eOVTsikxvEk,490,360,3631227.600,3674437.433,3655450.262,3657670.386,0.638666666667,0.489563567362,3-pointer failure,train
gt71dHqcDHE,490,360,2603300.700,2647845.200,-1,2632368.509,-1,-1,steal success,train
gt71dHqcDHE,490,360,2603300.700,2647845.200,2615802.851,2615938.330,0.464,0.115749525617,slam dunk success,train
gt71dHqcDHE,490,360,2603300.700,2647845.200,2639327.268,2640116.138,0.466666666667,0.210626185958,layup failure,train
gt71dHqcDHE,490,360,2603300.700,2647845.200,2637067.144,2638310.298,0.504,0.193548387097,layup failure,train
j7Lsh86FqTM,490,360,4244073.167,4274069.800,-1,4256128.372,-1,-1,layup success,train
j7Lsh86FqTM,490,360,4244073.167,4274069.800,-1,4272498.810,-1,-1,layup failure,train
j7Lsh86FqTM,490,360,4244073.167,4274069.800,-1,4253509.018,-1,-1,steal success,train
j7Lsh86FqTM,490,360,4244073.167,4274069.800,-1,4269142.494,-1,-1,steal success,train
kwkST_jnLzk,490,360,55288.567,77710.967,70528.606,72057.877,0.44,0.0702087286528,3-pointer failure,train
3d6tdmTyfhQ,490,360,2700698.000,2727524.800,2721955.311,2722569.786,0.668,0.288425047438,layup failure,test
4mrTUWACzoQ,490,360,1777308.867,1812510.700,1784966.042,1786139.304,0.469333333333,0.201138519924,other 2-pointer failure,train
4mrTUWACzoQ,490,360,1777308.867,1812510.700,1808285.965,1809379.840,0.602666666667,0.180265654649,layup success,train
4mrTUWACzoQ,490,360,2602733.467,2625055.767,2616842.772,2617757.672,0.461333333333,0.223908918406,other 2-pointer failure,train
61st5kS66oE,490,360,4044974.267,4077907.167,4061921.481,4062830.733,0.536,0.381404174573,other 2-pointer success,train
7QV5zFfqpx0,490,360,1707539.167,1729194.134,-1,1723605.779,-1,-1,3-pointer failure,test
BM6Z6pY7Uu0,490,360,2242240.000,2272903.967,-1,2264778.493,-1,-1,steal success,test
KG55c9XWRQo,490,360,460460.000,487920.767,-1,482285.671,-1,-1,3-pointer failure,test
RXEBAiHRwKM,490,360,220954.067,247547.300,229500.610,230498.452,0.638666666667,0.229601518027,other 2-pointer failure,train
Xpt3t_HfMXs,490,360,3878875.000,3912808.900,-1,3892378.348,-1,-1,3-pointer success,test
bxZepPt-WP8,490,360,2090321.567,2119817.700,2113933.418,2115781.917,0.736,0.220113851992,3-pointer success,test
eOVTsikxvEk,490,360,243676.767,291357.733,275465.315,276741.557,0.54,0.254269449715,other 2-pointer failure,train
eOVTsikxvEk,490,360,243676.767,291357.733,251233.491,252522.991,0.298666666667,0.254269449715,other 2-pointer success,train
hg5byEzxY7U,490,360,4611907.300,4638934.300,4612372.335,4613630.027,0.272,0.411764705882,free-throw success,train
hg5byEzxY7U,490,360,4611907.300,4638934.300,4630311.541,4632018.789,0.2,0.512333965844,3-pointer failure,train
nrZTpOdHzyE,490,360,1343675.667,1382948.233,1378067.362,1379478.181,0.310666666667,0.430740037951,3-pointer success,train
nrZTpOdHzyE,490,360,1343675.667,1382948.233,1357204.594,1358422.122,0.536,0.430740037951,3-pointer success,train
uPX_PU_0LTk,490,360,3242439.200,3270333.733,-1,3260995.257,-1,-1,steal success,train
uPX_PU_0LTk,490,360,3242439.200,3270333.733,325793.805,3258863.566,0.485333333333,0.237191650854,other 2-pointer failure,train
uPX_PU_0LTk,490,360,3242439.200,3270333.733,3262628.776,3263993.051,0.301333333333,0.377609108159,3-pointer failure,train
wkzNMNL-Rfw,490,360,2574305.067,2594925.667,2588405.630,2589919.312,0.573333333333,0.296015180266,layup success,val
yIO7CpJLF4I,490,360,2065930.533,2103501.399,-1,2103394.794,-1,-1,slam dunk success,train
yIO7CpJLF4I,490,360,2065930.533,2103501.399,-1,2090724.800,-1,-1,layup success,train
0ntRJpD2fM8,490,360,1843575.067,1874005.467,1859959.881,1860506.041,0.402666666667,0.292220113852,layup failure,val
0ntRJpD2fM8,490,360,1843575.067,1874005.467,1858454.113,1859241.055,0.477333333333,0.242884250474,layup failure,val
5w4QpuGJLj4,490,360,2731295.233,2756520.433,2752663.272,2754437.022,0.585333333333,0.516129032258,3-pointer success,train
9Yr8U8mRVtI,490,360,1346778.767,1371937.233,-1,1354703.211,-1,-1,steal success,train
9Yr8U8mRVtI,490,360,1346778.767,1371937.233,1358897.475,1360481.520,0.716,0.499051233397,3-pointer failure,train
9Yr8U8mRVtI,490,360,1346778.767,1371937.233,1366478.457,1367847.865,0.265333333333,0.170777988615,3-pointer failure,train
9aOeOCLRYOM,490,360,3564160.600,3600363.433,3591710.725,3593019.006,0.338666666667,0.254269449715,layup success,train
E9a-WImIqRI,490,360,1208807.600,1248113.534,1240376.946,1241938.697,0.716,0.294117647059,3-pointer success,test
E9a-WImIqRI,490,360,1208807.600,1248113.534,1227260.231,1228761.730,0.632,0.377609108159,3-pointer success,test
XjT1c2HfyEI,490,360,106739.967,130930.800,116039.715,116995.038,0.332,0.195445920304,other 2-pointer success,train
